timestamp,duration,respCode
1589464106981,397,200
1589464107015,363,200
1589464107046,371,200
1589464107123,365,200
1589464107024,467,200
1589464107087,411,200
1589464107006,510,200
1589464107154,406,200
1589464107137,438,200
1589464107149,428,200
1589464108299,65,200
1589464108356,75,200
1589464108373,96,200
1589464108462,197,200
1589464108417,291,200
1589464108456,317,200
1589464108544,248,200
1589464108567,292,200
1589464108580,297,200
1589464108598,285,200
1589464109436,59,200
1589464109476,122,200
1589464109517,155,200
1589464109679,120,200
1589464109684,267,200
1589464109770,279,200
1589464109790,298,200
1589464109969,204,200
1589464109833,356,200
1589464109886,308,200
1589464110491,49,200
1589464110682,55,200
1589464110751,55,200
1589464110770,86,200
1589464110883,58,200
1589464111115,76,200
1589464111124,132,200
1589464111207,98,200
1589464111159,197,200
1589464111259,129,200
1589464111524,58,200
1589464111700,61,200
1589464111798,49,200
1589464111886,64,200
1589464111912,76,200
1589464112153,55,200
1589464112305,53,200
1589464112324,59,200
1589464112379,53,200
1589464112440,56,200
1589464112683,55,200
1589464112732,60,200
1589464112825,55,200
1589464113009,63,200
1589464112999,80,200
1589464113232,73,200
1589464113279,60,200
1589464113364,58,200
1589464113442,69,200
1589464113459,98,200
1589464113703,58,200
1589464113803,51,200
1589464113847,121,200
1589464114037,60,200
1589464114078,123,200
1589464114293,54,200
1589464114319,57,200
1589464114426,51,200
1589464114478,53,200
1589464114615,47,200
1589464114775,65,200
1589464114807,71,200
1589464114930,54,200
1589464115172,50,200
1589464115242,68,200
1589464115391,51,200
1589464115427,62,200
1589464115449,140,200
1589464115593,84,200
1589464115629,80,200
1589464115889,53,200
1589464115917,61,200
1589464116048,52,200
1589464116129,56,200
1589464116307,62,200
1589464116405,56,200
1589464116521,59,200
1589464116526,61,200
1589464116639,49,200
1589464116762,49,200
1589464116847,64,200
1589464116898,56,200
1589464117132,61,200
1589464117163,65,200
1589464117411,63,200
1589464117426,65,200
1589464117538,48,200
1589464117599,63,200
1589464117718,55,200
1589464117813,48,200
1589464117969,59,200
1589464117989,55,200
1589464118168,84,200
1589464118166,99,200
1589464118524,68,200
1589464118546,111,200
1589464118650,125,200
1589464118681,112,200
1589464118783,75,200
1589464118870,55,200
1589464119046,53,200
1589464119072,84,200
1589464119155,50,200
1589464119196,59,200
1589464119545,48,200
1589464119624,51,200
1589464119786,77,200
1589464119795,100,200
1589464119789,118,200
1589464119852,130,200
1589464120145,50,200
1589464120193,96,200
1589464120186,177,200
1589464120195,176,200
1589464120660,49,200
1589464120731,53,200
1589464120848,50,200
1589464120885,88,200
1589464120903,103,200
1589464120903,159,200
1589464121226,50,200
1589464121348,65,200
1589464121362,89,200
1589464121463,51,200
1589464121710,110,200
1589464121778,61,200
1589464121942,58,200
1589464122014,54,200
1589464122062,93,200
1589464122060,101,200
1589464122198,47,200
1589464122397,55,200
1589464122409,63,200
1589464122483,48,200
1589464122851,59,200
1589464122870,82,200
1589464122912,82,200
1589464123065,50,200
1589464123129,53,200
1589464123154,79,200
1589464123319,52,200
1589464123442,51,200
1589464123497,120,200
1589464123580,92,200
1589464123859,110,200
1589464123871,108,200
1589464123927,83,200
1589464124045,54,200
1589464124192,48,200
1589464124295,49,200
1589464124396,67,200
1589464124418,72,200
1589464124652,106,200
1589464124661,131,200
1589464124917,471,200
1589464124897,509,200
1589464125130,544,200
1589464125337,550,200
1589464125039,867,200
1589464125294,687,200
1589464125537,548,200
1589464125457,695,200
1589464125859,325,200
1589464125675,535,200
1589464126381,68,200
1589464126405,82,200
1589464126595,63,200
1589464126870,54,200
1589464126946,139,200
1589464126967,125,200
1589464127130,71,200
1589464127150,130,200
1589464127204,176,200
1589464127192,221,200
1589464127391,185,200
1589464127466,125,200
1589464127634,61,200
1589464128002,69,200
1589464128094,108,200
1589464128103,158,200
1589464128189,177,200
1589464128267,194,200
1589464128336,133,200
1589464128369,128,200
1589464128561,46,200
1589464128642,47,200
1589464128703,52,200
1589464128990,60,200
1589464129114,52,200
1589464129318,70,200
1589464129388,67,200
1589464129510,86,200
1589464129510,93,200
1589464129529,163,200
1589464129574,193,200
1589464129636,152,200
1589464129855,65,200
1589464130072,58,200
1589464130137,114,200
1589464130376,58,200
1589464130414,60,200
1589464130575,54,200
1589464130636,55,200
1589464130717,56,200
1589464130703,81,200
1589464130724,81,200
1589464131005,44,200
1589464131150,62,200
1589464131271,46,200
1589464131390,56,200
1589464131528,46,200
1589464131567,50,200
1589464131755,62,200
1589464131769,59,200
1589464131834,53,200
1589464131878,59,200
1589464132017,52,200
1589464132259,63,200
1589464132265,90,200
1589464132383,75,200
1589464132475,65,200
1589464132700,53,200
1589464132733,56,200
1589464132862,56,200
1589464132887,81,200
1589464132919,81,200
1589464133082,51,200
1589464133296,53,200
1589464133408,74,200
1589464133411,78,200
1589464133538,50,200
1589464133698,94,200
1589464133803,58,200
1589464133991,71,200
1589464134009,68,200
1589464134022,130,200
1589464134127,65,200
1589464134374,60,200
1589464134405,148,200
1589464134435,166,200
1589464134568,108,200
1589464134733,48,200
1589464134763,54,200
1589464135074,78,200
1589464135101,70,200
1589464135225,52,200
1589464135230,62,200
1589464135354,54,200
1589464135558,69,200
1589464135580,65,200
1589464135651,58,200
1589464135784,46,200
1589464135839,50,200
1589464136070,46,200
1589464136199,57,200
1589464136217,71,200
1589464136305,88,200
1589464136328,97,200
1589464136574,65,200
1589464136600,58,200
1589464136667,45,200
1589464136757,48,200
1589464136874,56,200
1589464137134,64,200
1589464137246,90,200
1589464137357,59,200
1589464137387,60,200
1589464137450,45,200
1589464137642,58,200
1589464137658,63,200
1589464137737,56,200
1589464137787,66,200
1589464137964,60,200
1589464138224,50,200
1589464138347,58,200
1589464138359,59,200
1589464138407,77,200
1589464138496,77,200
1589464138660,54,200
1589464138718,63,200
1589464138807,50,200
1589464138933,50,200
1589464139004,53,200
1589464139328,66,200
1589464139322,80,200
1589464139360,118,200
1589464139415,79,200
1589464139638,60,200
1589464139771,44,200
1589464139871,56,200
1589464139874,66,200
1589464140023,55,200
1589464140034,52,200
1589464140319,48,200
1589464140378,64,200
1589464140399,88,200
1589464140421,83,200
1589464140633,60,200
1589464140906,59,200
1589464140937,60,200
1589464140971,63,200
1589464141016,72,200
1589464141134,52,200
1589464141398,53,200
1589464141467,51,200
1589464141522,52,200
1589464141517,59,200
1589464141699,54,200
1589464141962,47,200
1589464142000,49,200
1589464142052,44,200
1589464142128,49,200
1589464142157,48,200
1589464142444,44,200
1589464142517,51,200
1589464142531,56,200
1589464142621,48,200
1589464142697,51,200
1589464142909,43,200
1589464143053,46,200
1589464143099,50,200
1589464143262,66,200
1589464143272,67,200
1589464143459,45,200
1589464143567,46,200
1589464143628,64,200
1589464143671,51,200
1589464143833,45,200
1589464143907,58,200
1589464144020,52,200
1589464144185,45,200
1589464144300,51,200
1589464144406,46,200
1589464144591,53,200
1589464144628,49,200
1589464144751,64,200
1589464144790,72,200
1589464144794,76,200
1589464144983,70,200
1589464145023,55,200
1589464145148,49,200
1589464145308,47,200
1589464145356,54,200
1589464145679,71,200
1589464145708,62,200
1589464145822,63,200
1589464145872,83,200
1589464145882,88,200
1589464146043,114,200
1589464146031,126,200
1589464146225,48,200
1589464146395,57,200
1589464146422,56,200
1589464146673,45,200
1589464146834,54,200
1589464146902,59,200
1589464146922,68,200
1589464147070,46,200
1589464147117,52,200
1589464147165,48,200
1589464147231,46,200
1589464147384,54,200
1589464147433,52,200
1589464147814,66,200
1589464147893,79,200
1589464147910,79,200
1589464147949,65,200
1589464148132,89,200
1589464148201,64,200
1589464148198,69,200
1589464148270,51,200
1589464148524,68,200
1589464148576,84,200
1589464148818,49,200
1589464148974,53,200
1589464149007,81,200
1589464149005,83,200
1589464149205,64,200
1589464149283,57,200
1589464149288,72,200
1589464149336,65,200
1589464149501,44,200
1589464149673,57,200
1589464149769,46,200
1589464150013,46,200
1589464150103,47,200
1589464150184,57,200
1589464150285,54,200
1589464150299,66,200
1589464150304,68,200
1589464150455,63,200
1589464150474,60,200
1589464150818,57,200
1589464150819,60,200
1589464150978,53,200
1589464151094,45,200
1589464151202,67,200
1589464151391,52,200
1589464151456,75,200
1589464151460,114,200
1589464151481,114,200
1589464151546,72,200
1589464151784,50,200
1589464151846,48,200
1589464151941,50,200
1589464152122,45,200
1589464152243,47,200
1589464152371,47,200
1589464152553,46,200
1589464152617,65,200
1589464152628,66,200
1589464152676,100,200
1589464152844,55,200
1589464152878,51,200
1589464152970,49,200
1589464153145,45,200
1589464153278,50,200
1589464153385,56,200
1589464153662,70,200
1589464153671,65,200
1589464153739,56,200
1589464153747,60,200
1589464153932,55,200
1589464154020,60,200
1589464154031,72,200
1589464154096,81,200
1589464154257,44,200
1589464154513,45,200
1589464154765,49,200
1589464154789,82,200
1589464154806,69,200
1589464154823,87,200
1589464154924,56,200
1589464155048,47,200
1589464155094,59,200
1589464155243,66,200
1589464155281,55,200
1589464155492,47,200
1589464155782,50,200
1589464155877,54,200
1589464155880,56,200
1589464155961,63,200
1589464155973,56,200
1589464156141,55,200
1589464156163,57,200
1589464156257,52,200
1589464156392,57,200
1589464156515,65,200
1589464156822,51,200
1589464156865,51,200
1589464156972,53,200
1589464157022,80,200
1589464157010,145,200
1589464157115,76,200
1589464157236,58,200
1589464157255,52,200
1589464157489,74,200
1589464157502,64,200
1589464157905,52,200
1589464157920,57,200
1589464157981,46,200
1589464158184,94,200
1589464158234,118,200
1589464158207,155,200
1589464158213,157,200
1589464158382,51,200
1589464158469,47,200
1589464158634,65,200
1589464158868,48,200
1589464158991,56,200
1589464159076,51,200
1589464159305,71,200
1589464159320,142,200
1589464159323,144,200
1589464159444,65,200
1589464159446,114,200
1589464159463,107,200
1589464159673,46,200
1589464159965,50,200
1589464160047,44,200
1589464160141,49,200
1589464160298,47,200
1589464160452,60,200
1589464160459,93,200
1589464160522,80,200
1589464160577,94,200
1589464160607,84,200
1589464160693,58,200
1589464161017,48,200
1589464161080,45,200
1589464161281,47,200
1589464161335,48,200
1589464161477,45,200
1589464161516,44,200
1589464161592,45,200
1589464161697,57,200
1589464161720,53,200
1589464161767,48,200
1589464162007,61,200
1589464162223,62,200
1589464162396,70,200
1589464162434,58,200
1589464162548,55,200
1589464162615,52,200
1589464162627,56,200
1589464162719,62,200
1589464162841,54,200
1589464162899,58,200
1589464163143,40,200
1589464163325,51,200
1589464163401,50,200
1589464163543,54,200
1589464163581,49,200
1589464163620,45,200
1589464163781,49,200
1589464163821,51,200
1589464163876,49,200
1589464164023,46,200
1589464164256,46,200
1589464164335,52,200
1589464164426,63,200
1589464164559,44,200
1589464164629,50,200
1589464164693,45,200
1589464164825,48,200
1589464164860,61,200
1589464164938,54,200
1589464164996,50,200
1589464165216,49,200
1589464165382,58,200
1589464165393,60,200
1589464165667,99,200
1589464165746,79,200
1589464165955,102,200
1589464165978,105,200
1589464165973,180,200
1589464165691,478,200
1589464166025,151,200
1589464166323,48,200
1589464166363,98,200
1589464166375,109,200
1589464166845,52,200
1589464166858,54,200
1589464166964,291,200
1589464166974,485,200
1589464166968,515,200
1589464166962,524,200
1589464166980,582,200
1589464166983,594,200
1589464167013,641,200
1589464166997,674,200
1589464167003,695,200
1589464166984,774,200
1589464167119,874,200
1589464167008,993,200
1589464167006,1090,200
1589464167000,1163,200
1589464167122,1044,200
1589464166989,1207,200
1589464167010,1191,200
1589464167009,1263,200
1589464167023,1345,200
1589464166989,1394,200
1589464167020,1459,200
1589464167038,1462,200
1589464167021,1561,200
1589464167160,1426,200
1589464167221,1435,200
1589464167020,1671,200
1589464167016,1691,200
1589464167438,1346,200
1589464167040,1864,200
1589464167048,1905,200
1589464167042,1927,200
1589464167044,1938,200
1589464168554,530,200
1589464167053,2037,200
1589464168461,702,200
1589464167044,2150,200
1589464168593,660,200
1589464167064,2226,200
1589464167075,2293,200
1589464167077,2417,200
1589464167072,2429,200
1589464167066,2433,200
1589464167066,2435,200
1589464167082,2519,200
1589464167090,2581,200
1589464167085,2677,200
1589464169180,674,200
1589464167083,2776,200
1589464169351,534,200
1589464167084,2976,200
1589464169407,665,200
1589464169485,605,200
1589464167115,2988,200
1589464169547,617,200
1589464167106,3099,200
1589464169703,589,200
1589464167113,3253,200
1589464167104,3282,200
1589464167110,3343,200
1589464167096,3499,200
1589464169992,608,200
1589464167115,3554,200
1589464167102,3596,200
1589464167090,3665,200
1589464167120,3679,200
1589464170177,672,200
1589464167122,3834,200
1589464167122,3849,200
1589464167134,3916,200
1589464170517,643,200
1589464167137,4037,200
1589464167155,4048,200
1589464167136,4136,200
1589464167148,4146,200
1589464167145,4210,200
1589464170614,751,200
1589464167127,4361,200
1589464167209,4349,200
1589464167151,4441,200
1589464170971,686,200
1589464167396,4297,200
1589464171222,534,200
1589464167834,4028,200
1589464171054,828,200
1589464168394,3588,200
1589464167522,4464,200
1589464171192,860,200
1589464168658,3522,200
1589464168248,3952,200
1589464167902,4354,200
1589464171613,684,200
1589464168664,3699,200
1589464171715,672,200
1589464171736,814,200
1589464168706,3860,200
1589464168795,3774,200
1589464168701,3905,200
1589464168966,3787,200
1589464171981,799,200
1589464168991,3807,200
1589464172105,777,200
1589464169089,3810,200
1589464169120,3876,200
1589464169261,3803,200
1589464169309,3767,200
1589464169168,3983,200
1589464172493,686,200
1589464172556,729,200
1589464172634,730,200
1589464172668,724,200
1589464169504,3952,200
1589464172704,781,200
1589464169564,4012,200
1589464169689,3910,200
1589464172914,756,200
1589464169737,4018,200
1589464172962,820,200
1589464173142,729,200
1589464169785,4116,200
1589464169918,3988,200
1589464169958,4021,200
1589464169975,4079,200
1589464173511,657,200
1589464170096,4090,200
1589464170169,4097,200
1589464170205,4151,200
1589464173800,576,200
1589464170368,4081,200
1589464170424,4133,200
1589464173824,739,200
1589464170461,4129,200
1589464170145,4542,200
1589464170532,4248,200
1589464170520,4263,200
1589464174108,755,200
1589464174183,705,200
1589464170588,4389,200
1589464174194,859,200
1589464170703,4372,200
1589464174437,716,200
1589464174489,690,200
1589464174493,706,200
1589464174501,786,200
1589464170876,4425,200
1589464174710,752,200
1589464170918,4549,200
1589464171004,4481,200
1589464174771,783,200
1589464170920,4646,200
1589464174960,739,200
1589464174910,862,200
1589464174985,800,200
1589464171168,4694,200
1589464175191,692,200
1589464175330,563,200
1589464171354,4620,200
1589464175386,685,200
1589464171211,4874,200
1589464171323,4861,200
1589464171674,4612,200
1589464171850,4504,200
1589464175802,574,200
1589464171515,4860,200
1589464171554,4823,200
1589464171971,4431,200
1589464171799,4671,200
1589464171990,4690,200
1589464172157,4523,200
1589464176088,675,200
1589464176149,718,200
1589464176194,677,200
1589464172168,4714,200
1589464176189,702,200
1589464172323,4630,200
1589464176217,759,200
1589464176439,559,200
1589464172339,4815,200
1589464176541,750,200
1589464172400,4958,200
1589464176829,552,200
1589464172444,4942,200
1589464172778,4626,200
1589464176655,829,200
1589464176731,758,200
1589464176793,791,200
1589464172783,4911,200
1589464172838,4951,200
1589464177304,587,200
1589464177170,822,200
1589464177312,688,200
1589464177218,845,200
1589464173201,4892,200
1589464173165,5008,200
1589464172978,5214,200
1589464177317,946,200
1589464177661,904,200
1589464173229,5437,200
1589464177767,997,200
1589464173312,5485,200
1589464177785,1071,200
1589464177914,956,200
1589464177941,946,200
1589464177778,1111,200
1589464177984,1068,200
1589464173460,5592,200
1589464173643,5523,200
1589464173662,5611,200
1589464178125,1244,200
1589464173617,5758,200
1589464173681,5876,200
1589464178426,1150,200
1589464178411,1256,200
1589464178513,1155,200
1589464173763,5926,200
1589464173851,5921,200
1589464178654,1149,200
1589464178747,1057,200
1589464174026,5853,200
1589464174228,5822,200
1589464174040,6028,200
1589464178945,1139,200
1589464174589,5609,200
1589464174427,5846,200
1589464175170,5117,200
1589464175201,5156,200
1589464174656,5707,200
1589464174894,5481,200
1589464174803,5653,200
1589464179721,845,200
1589464179867,729,200
1589464175421,5251,200
1589464175785,5077,200
1589464180493,390,200
1589464179946,955,200
1589464179909,1052,200
1589464179985,1066,200
1589464175893,5178,200
1589464175633,5439,200
1589464175591,5481,200
1589464175973,5126,200
1589464175688,5484,200
1589464175563,5685,200
1589464180784,489,200
1589464176528,4770,200
1589464175763,5623,200
1589464176942,4618,200
1589464180767,908,200
1589464180735,940,200
1589464177016,4670,200
1589464176144,5555,200
1589464176446,5309,200
1589464176908,4869,200
1589464176003,5780,200
1589464176618,5182,200
1589464181377,519,200
1589464181408,751,200
1589464181508,667,200
1589464177029,5171,200
1589464181458,835,200
1589464181420,878,200
1589464181731,661,200
1589464177059,5332,200
1589464177395,5003,200
1589464177415,5041,200
1589464177437,5039,200
1589464182008,675,200
1589464181999,778,200
1589464177788,4996,200
1589464177899,4888,200
1589464178352,4504,200
1589464178273,4584,200
1589464178018,4973,200
1589464178857,4138,200
1589464179187,3879,200
1589464178351,4720,200
1589464178505,4674,200
1589464179152,4035,200
1589464179233,4035,200
1589464178704,4581,200
1589464179662,3740,200
1589464179717,3781,200
1589464178966,4618,200
1589464182730,869,200
1589464179076,4523,200
1589464182745,905,200
1589464182769,1021,200
1589464179250,4541,200
1589464179524,4286,200
1589464179810,4077,200
1589464180120,3842,200
1589464180209,3855,200
1589464183381,720,200
1589464183365,821,200
1589464183459,805,200
1589464180281,4005,200
1589464183750,555,200
1589464183704,683,200
1589464180309,4091,200
1589464183851,623,200
1589464183874,713,200
1589464180331,4260,200
1589464183934,728,200
1589464180561,4135,200
1589464184128,648,200
1589464180680,4174,200
1589464184101,785,200
1589464180733,4221,200
1589464184240,816,200
1589464184239,828,200
1589464180776,4383,200
1589464180969,4207,200
1589464180928,4270,200
1589464180981,4307,200
1589464181169,4224,200
1589464181266,4233,200
1589464181238,4262,200
1589464181251,4305,200
1589464181866,3785,200
1589464181555,4123,200
1589464184938,745,200
1589464181949,3809,200
1589464185065,794,200
1589464185110,753,200
1589464181958,3934,200
1589464185360,634,200
1589464185650,505,200
1589464181975,4211,200
1589464182087,4104,200
1589464185740,524,200
1589464182111,4189,200
1589464182095,4275,200
1589464185363,1013,200
1589464185502,897,200
1589464185667,793,200
1589464185977,603,200
1589464185851,742,200
1589464182184,4410,200
1589464182274,4399,200
1589464186001,756,200
1589464182183,4692,200
1589464182316,4667,200
1589464186121,960,200
1589464182322,4777,200
1589464182590,4513,200
1589464186113,990,200
1589464186366,740,200
1589464182647,4542,200
1589464186486,802,200
1589464182770,4620,200
1589464182748,4737,200
1589464186774,788,200
1589464186760,809,200
1589464182785,4812,200
1589464182874,4791,200
1589464183181,4492,200
1589464183214,4477,200
1589464182888,4804,200
1589464183237,4548,200
1589464183278,4699,200
1589464183270,4722,200
1589464183320,4757,200
1589464183781,4416,200
1589464187440,820,200
1589464187334,934,200
1589464183384,4968,200
1589464187628,733,200
1589464187575,810,200
1589464183765,4696,200
1589464184100,4366,200
1589464184435,4223,200
1589464187785,977,200
1589464183958,4805,200
1589464187967,985,200
1589464184503,4467,200
1589464184159,4920,200
1589464188102,978,200
1589464188104,984,200
1589464184310,4844,200
1589464188125,1063,200
1589464188284,980,200
1589464184535,4840,200
1589464184663,4717,200
1589464184701,4759,200
1589464184797,4705,200
1589464184798,4791,200
1589464184802,4895,200
1589464188725,1027,200
1589464188754,1030,200
1589464185028,4761,200
1589464184829,4986,200
1589464189198,701,200
1589464185227,4763,200
1589464189254,799,200
1589464185329,4821,200
1589464185289,4884,200
1589464185479,4800,200
1589464185841,4445,200
1589464186167,4185,200
1589464185971,4381,200
1589464186046,4313,200
1589464186350,4214,200
1589464189842,745,200
1589464189873,786,200
1589464186478,4191,200
1589464189998,764,200
1589464190081,686,200
1589464186522,4249,200
1589464190269,587,200
1589464186699,4166,200
1589464190196,779,200
1589464186738,4341,200
1589464186700,4401,200
1589464190291,869,200
1589464190473,724,200
1589464190606,648,200
1589464190695,579,200
1589464190702,599,200
1589464190735,643,200
1589464186795,4590,200
1589464190780,683,200
1589464186881,4776,200
1589464190939,744,200
1589464191046,654,200
1589464187136,4684,200
1589464191192,687,200
1589464187234,4733,200
1589464186956,5021,200
1589464191397,593,200
1589464187177,4815,200
1589464191350,711,200
1589464187251,4931,200
1589464191799,554,200
1589464187324,5036,200
1589464191711,689,200
1589464187334,5149,200
1589464188164,4449,200
1589464187551,5102,200
1589464187681,5019,200
1589464188428,4432,200
1589464187689,5179,200
1589464187966,4918,200
1589464188002,4959,200
1589464188607,4451,200
1589464188122,5055,200
1589464188674,4590,200
1589464192240,1050,200
1589464192190,1110,200
1589464188425,5029,200
1589464188655,4836,200
1589464192306,1257,200
1589464192382,1203,200
