timestamp,duration,respCode
1589465877467,65,200
1589465877621,47,200
1589465877796,55,200
1589465877855,47,200
1589465877933,57,200
1589465878175,58,200
1589465878231,64,200
1589465878210,87,200
1589465878241,101,200
1589465878486,201,200
1589465878384,311,200
1589465878624,73,200
1589465878903,48,200
1589465878915,78,200
1589465878983,51,200
1589465879297,44,200
1589465879383,66,200
1589465879389,72,200
1589465879419,69,200
1589465879658,50,200
1589465879671,53,200
1589465879785,47,200
1589465879935,54,200
1589465879998,65,200
1589465880075,55,200
1589465880267,43,200
1589465880439,51,200
1589465880468,60,200
1589465880496,53,200
1589465880693,53,200
1589465880786,54,200
1589465880853,58,200
1589465880966,86,200
1589465881037,57,200
1589465881192,68,200
1589465881380,56,200
1589465881492,60,200
1589465881581,77,200
1589465881603,77,200
1589465881758,71,200
1589465881828,80,200
1589465881962,91,200
1589465881968,108,200
1589465882048,92,200
1589465882288,88,200
1589465882475,87,200
1589465882540,99,200
1589465882675,130,200
1589465882733,143,200
1589465882727,164,200
1589465882838,155,200
1589465883103,136,200
1589465883092,152,200
1589465883144,147,200
1589465883386,102,200
1589465883489,83,200
1589465883680,91,200
1589465883717,94,200
1589465883804,101,200
1589465883914,106,200
1589465883929,104,200
1589465884144,93,200
1589465884284,94,200
1589465884380,88,200
1589465884576,90,200
1589465884666,78,200
1589465884716,133,200
1589465884796,106,200
1589465884956,104,200
1589465884995,103,200
1589465885112,97,200
1589465885208,91,200
1589465885390,90,200
1589465885380,101,200
1589465885624,87,200
1589465885757,101,200
1589465885813,99,200
1589465885974,85,200
1589465886012,102,200
1589465886043,103,200
1589465886236,118,200
1589465886290,98,200
1589465886410,85,200
1589465886526,95,200
1589465886688,122,200
1589465886831,89,200
1589465886935,93,200
1589465887111,74,200
1589465887123,74,200
1589465887181,71,200
1589465887261,86,200
1589465887412,80,200
1589465887519,65,200
1589465887557,65,200
1589465887823,56,200
1589465887944,121,200
1589465887979,90,200
1589465888218,44,200
1589465888289,47,200
1589465888342,53,200
1589465888407,61,200
1589465888408,96,200
1589465888630,53,200
1589465888677,54,200
1589465888853,58,200
1589465889066,311,200
1589465889077,375,200
1589465889077,543,200
1589465889081,575,200
1589465889103,606,200
1589465889127,587,200
1589465889104,620,200
1589465889155,612,200
1589465889110,661,200
1589465889162,613,200
1589465889101,688,200
1589465889112,678,200
1589465889134,659,200
1589465889173,632,200
1589465889107,714,200
1589465889142,729,200
1589465889127,776,200
1589465889161,753,200
1589465889153,833,200
1589465889147,851,200
1589465889150,911,200
1589465889152,920,200
1589465889180,1188,200
1589465889214,1161,200
1589465889158,1239,200
1589465889155,1284,200
1589465889205,1239,200
1589465889226,1229,200
1589465889162,1294,200
1589465889164,1307,200
1589465889210,1307,200
1589465889175,1395,200
1589465889213,1381,200
1589465889169,1462,200
1589465889196,1436,200
1589465889206,1494,200
1589465889208,1512,200
1589465889218,1519,200
1589465889239,1520,200
1589465889232,1534,200
1589465889224,1577,200
1589465889227,1665,200
1589465889255,1845,200
1589465889239,1898,200
1589465889251,1891,200
1589465889253,1908,200
1589465890456,715,200
1589465889271,1923,200
1589465889254,2018,200
1589465889232,2059,200
1589465889234,2094,200
1589465889241,2120,200
1589465889264,2109,200
1589465889262,2168,200
1589465889262,2178,200
1589465889264,2200,200
1589465889269,2229,200
1589465889250,2257,200
1589465890762,776,200
1589465889265,2303,200
1589465890797,832,200
1589465889247,2473,200
1589465889432,2408,200
1589465889269,2575,200
1589465889687,2179,200
1589465889529,2359,200
1589465889354,2541,200
1589465890624,1338,200
1589465890694,1372,200
1589465889264,2874,200
1589465890706,1437,200
1589465890783,1402,200
1589465889271,2922,200
1589465889666,2618,200
1589465889353,2936,200
1589465890793,1520,200
1589465890480,1836,200
1589465889471,2853,200
1589465889974,2357,200
1589465890866,1570,200
1589465890694,1768,200
1589465890967,1528,200
1589465890680,1840,200
1589465890826,1698,200
1589465891859,731,200
1589465890740,1897,200
1589465891126,1536,200
1589465891396,1311,200
1589465891416,1451,200
1589465891517,1432,200
1589465891474,1499,200
1589465891546,1465,200
1589465890781,2256,200
1589465891707,1357,200
1589465891581,1495,200
1589465892257,837,200
1589465890786,2309,200
1589465891159,2013,200
1589465890846,2327,200
1589465890904,2290,200
1589465891713,1575,200
1589465891087,2228,200
1589465892515,908,200
1589465892585,893,200
1589465891419,2071,200
1589465891463,2078,200
1589465891786,1796,200
1589465892041,1565,200
1589465892100,1611,200
1589465892263,1481,200
1589465892307,1480,200
1589465892245,1567,200
1589465892418,1422,200
1589465892407,1475,200
1589465891517,2406,200
1589465891535,2436,200
1589465891554,2437,200
1589465891723,2292,200
1589465891776,2256,200
1589465891628,2410,200
1589465892502,1555,200
1589465893320,815,200
1589465891820,2402,200
1589465892677,1620,200
1589465891918,2403,200
1589465893498,886,200
1589465892892,1497,200
1589465892726,1685,200
1589465892931,1565,200
1589465893128,1376,200
1589465892983,1597,200
1589465893241,1381,200
1589465893260,1424,200
1589465893308,1388,200
1589465892151,2666,200
1589465892042,2775,200
1589465892278,2637,200
1589465892398,2525,200
1589465893344,1604,200
1589465892468,2490,200
1589465892410,2566,200
1589465893410,1711,200
1589465892592,2538,200
1589465893463,1759,200
1589465893530,1691,200
1589465892774,2453,200
1589465892907,2319,200
1589465893700,1538,200
1589465892939,2355,200
1589465893612,1704,200
1589465894018,1438,200
1589465893957,1504,200
1589465894087,1416,200
1589465894064,1475,200
1589465892997,2676,200
1589465894146,1560,200
1589465893213,2522,200
1589465893405,2394,200
1589465893247,2562,200
1589465893268,2556,200
1589465894249,1637,200
1589465894595,1309,200
1589465893458,2448,200
1589465893919,2051,200
1589465893567,2412,200
1589465894373,1614,200
1589465894546,1497,200
1589465894635,1450,200
1589465893682,2448,200
1589465894810,1366,200
1589465893964,2226,200
1589465894905,1324,200
1589465894696,1566,200
1589465894922,1394,200
1589465894976,1426,200
1589465894042,2526,200
1589465895069,1518,200
1589465895133,1479,200
1589465894099,2543,200
1589465894255,2405,200
1589465894077,2601,200
1589465895330,1416,200
1589465895347,1442,200
1589465895399,1414,200
1589465894150,2674,200
1589465894567,2273,200
1589465895554,1332,200
1589465894449,2445,200
1589465895636,1314,200
1589465894617,2339,200
1589465895731,1272,200
1589465894680,2407,200
1589465895761,1358,200
1589465895886,1272,200
1589465894783,2535,200
1589465895992,1411,200
1589465896084,1322,200
1589465896191,1331,200
1589465894904,2651,200
1589465896281,1301,200
1589465894971,2647,200
1589465896396,1234,200
1589465896256,1391,200
1589465894921,2727,200
1589465895003,2700,200
1589465896523,1214,200
1589465895092,2690,200
1589465895344,2447,200
1589465896483,1321,200
1589465895283,2559,200
1589465895353,2493,200
1589465896876,1004,200
1589465896708,1225,200
1589465895519,2494,200
1589465896882,1219,200
1589465896924,1196,200
1589465896958,1312,200
1589465895568,2731,200
1589465897061,1275,200
1589465897034,1329,200
1589465897179,1225,200
1589465897203,1266,200
1589465895709,2807,200
1589465895751,2770,200
1589465897282,1262,200
1589465895828,2725,200
1589465897498,1095,200
1589465897623,1028,200
1589465895934,2742,200
1589465897692,986,200
1589465896038,2735,200
1589465896132,2681,200
1589465897680,1157,200
1589465897708,1138,200
1589465896220,2672,200
1589465898009,953,200
1589465897810,1191,200
1589465897845,1205,200
1589465897987,1117,200
1589465898027,1150,200
1589465898112,1073,200
1589465896268,2931,200
1589465898352,933,200
1589465898511,860,200
1589465898442,933,200
1589465898176,1200,200
1589465896328,3083,200
1589465896424,3007,200
1589465898629,875,200
1589465898566,1010,200
1589465896503,3133,200
1589465896636,3001,200
1589465896881,2768,200
1589465896714,3046,200
1589465898657,1138,200
1589465898812,996,200
1589465898652,1177,200
1589465898880,958,200
1589465898959,946,200
1589465898923,1065,200
1589465898862,1141,200
1589465898966,1060,200
1589465899236,863,200
1589465899134,1012,200
1589465896922,3239,200
1589465899396,851,200
1589465896930,3377,200
1589465899428,896,200
1589465896978,3349,200
1589465899489,853,200
1589465897057,3364,200
1589465897093,3406,200
1589465899530,991,200
1589465899685,846,200
1589465897189,3348,200
1589465899574,985,200
1589465899759,812,200
1589465899716,972,200
1589465897224,3468,200
1589465897453,3240,200
1589465899865,834,200
1589465899766,941,200
1589465899920,856,200
1589465900061,807,200
1589465900142,783,200
1589465900156,936,200
1589465900214,895,200
1589465897595,3581,200
1589465897633,3545,200
1589465900300,904,200
1589465897732,3491,200
1589465900352,890,200
1589465900448,838,200
1589465900280,1043,200
1589465900551,824,200
1589465897811,3566,200
1589465900697,726,200
1589465900618,819,200
1589465897921,3533,200
1589465898091,3382,200
1589465900817,695,200
1589465900852,690,200
1589465898153,3432,200
1589465900892,729,200
1589465898337,3307,200
1589465901013,792,200
1589465901125,794,200
1589465901232,704,200
1589465898399,3604,200
1589465901264,775,200
1589465901410,633,200
1589465898613,3451,200
1589465901507,563,200
1589465901218,861,200
1589465898656,3439,200
1589465898645,3484,200
1589465901615,574,200
1589465901578,618,200
1589465901600,608,200
1589465898839,3418,200
1589465898717,3545,200
1589465901720,578,200
1589465901743,595,200
1589465899119,3247,200
1589465901580,807,200
1589465901925,516,200
1589465899208,3256,200
1589465902065,453,200
1589465902105,520,200
1589465902244,493,200
1589465902277,522,200
1589465899273,3534,200
1589465902366,473,200
1589465902340,513,200
1589465902473,427,200
1589465899516,3387,200
1589465899557,3349,200
1589465902424,492,200
1589465899657,3291,200
1589465899698,3251,200
1589465902506,502,200
1589465902580,441,200
1589465902856,263,200
1589465902250,889,200
1589465899808,3345,200
1589465899900,3347,200
1589465900029,3224,200
1589465900135,3118,200
1589465903033,344,200
1589465902944,501,200
1589465903106,436,200
1589465903052,536,200
1589465900249,3366,200
1589465903017,620,200
1589465903176,462,200
1589465900600,3072,200
1589465900388,3341,200
1589465900628,3137,200
1589465903447,337,200
1589465903217,599,200
1589465900549,3271,200
1589465903365,502,200
1589465900776,3104,200
1589465903312,591,200
1589465900830,3173,200
1589465901011,3021,200
1589465903481,572,200
1589465900890,3206,200
1589465901061,3080,200
1589465903718,585,200
1589465903900,412,200
1589465901254,3147,200
1589465903826,578,200
1589465903811,597,200
1589465903930,501,200
1589465903970,484,200
1589465904048,484,200
1589465904140,401,200
1589465901347,3210,200
1589465901530,3043,200
1589465901424,3183,200
1589465903814,823,200
1589465904426,219,200
1589465904241,452,200
1589465904342,387,200
1589465901596,3165,200
1589465904549,253,200
1589465901670,3156,200
1589465901738,3209,200
1589465901963,3042,200
1589465901751,3257,200
1589465904713,301,200
1589465904683,342,200
1589465904801,292,200
1589465904831,391,200
1589465905019,243,200
1589465904875,432,200
1589465902349,2978,200
1589465905115,222,200
1589465904965,379,200
1589465902074,3301,200
1589465905216,186,200
1589465902322,3088,200
1589465902211,3282,200
1589465902414,3085,200
1589465905383,243,200
1589465905419,274,200
1589465905443,251,200
1589465902491,3230,200
1589465904804,935,200
1589465905509,244,200
1589465902470,3290,200
1589465905500,301,200
1589465902519,3314,200
1589465902701,3189,200
1589465905663,313,200
1589465905662,334,200
1589465905775,297,200
1589465905820,330,200
1589465902870,3303,200
1589465905944,249,200
1589465903006,3243,200
1589465906108,141,200
1589465906084,206,200
1589465905499,801,200
1589465903016,3288,200
1589465906259,92,200
1589465905507,912,200
1589465903037,3453,200
1589465906353,173,200
1589465903066,3498,200
1589465906398,200,200
1589465906374,283,200
1589465903184,3477,200
1589465903301,3387,200
1589465903161,3542,200
1589465906451,293,200
1589465906604,189,200
1589465906690,229,200
1589465906397,616,200
1589465906728,293,200
1589465906789,249,200
1589465903333,3729,200
1589465906845,231,200
1589465903395,3709,200
1589465906912,208,200
1589465903747,3447,200
1589465903614,3581,200
1589465907088,163,200
1589465907115,154,200
1589465903479,3824,200
1589465904268,3087,200
1589465907392,92,200
1589465904704,2799,200
1589465907218,322,200
1589465907286,293,200
1589465903953,3630,200
1589465907335,310,200
1589465903894,3761,200
1589465907532,131,200
1589465904019,3734,200
1589465907613,156,200
1589465903926,3891,200
1589465907688,150,200
1589465904766,3150,200
1589465907775,150,200
1589465907836,155,200
1589465907983,95,200
1589465904086,4017,200
1589465904415,3749,200
1589465904836,3339,200
1589465904183,4019,200
1589465908036,184,200
1589465904474,3803,200
1589465908207,151,200
1589465904970,3419,200
1589465904563,3840,200
1589465908123,283,200
1589465908123,306,200
1589465908289,242,200
1589465908325,217,200
1589465904885,3698,200
1589465908498,135,200
1589465905093,3560,200
1589465908606,141,200
1589465905124,3678,200
1589465908648,207,200
1589465908670,203,200
1589465905388,3533,200
1589465908772,181,200
1589465908842,150,200
1589465905434,3609,200
1589465905378,3676,200
1589465905681,3423,200
1589465909020,142,200
1589465908270,911,200
1589465909067,155,200
1589465905703,3560,200
1589465909152,139,200
1589465905606,3714,200
1589465909257,101,200
1589465909302,146,200
1589465905789,3734,200
1589465909383,148,200
1589465905857,3698,200
1589465909472,151,200
1589465906053,3641,200
1589465909513,196,200
1589465909557,192,200
1589465906362,3400,200
1589465909735,118,200
1589465908930,939,200
1589465906213,3666,200
1589465906316,3572,200
1589465906091,3816,200
1589465909793,127,200
1589465909946,94,200
1589465910019,104,200
1589465906416,3716,200
1589465909309,844,200
1589465910084,187,200
1589465910139,141,200
1589465909524,781,200
1589465910163,212,200
1589465906490,3886,200
1589465910252,174,200
1589465906910,3542,200
1589465910371,142,200
1589465909682,839,200
1589465906605,3942,200
1589465910420,174,200
1589465906714,3913,200
1589465910508,127,200
1589465910608,108,200
1589465906819,3968,200
1589465906762,4079,200
1589465910671,171,200
1589465907173,3683,200
1589465910812,140,200
1589465907352,3703,200
1589465910882,211,200
1589465910921,177,200
1589465907093,4027,200
1589465906979,4184,200
1589465910988,210,200
1589465911126,144,200
1589465911111,218,200
1589465907331,4035,200
1589465907240,4154,200
1589465907493,3909,200
1589465911219,200,200
1589465911347,170,200
1589465907561,4006,200
1589465907809,3819,200
1589465911452,214,200
1589465911463,225,200
1589465907753,3942,200
1589465911472,259,200
1589465907635,4194,200
1589465911674,188,200
1589465911725,160,200
1589465911787,155,200
1589465907875,4099,200
1589465911946,94,200
1589465911120,935,200
1589465908047,4022,200
1589465912006,104,200
1589465908004,4179,200
1589465908135,4124,200
1589465912064,196,200
1589465912170,235,200
1589465908111,4298,200
1589465908587,3823,200
1589465912313,109,200
1589465908478,3972,200
1589465908292,4201,200
1589465912446,106,200
1589465912119,464,200
1589465912495,93,200
1589465912607,146,200
1589465911832,931,200
1589465908759,4012,200
1589465912633,187,200
1589465912712,138,200
1589465912848,89,200
1589465908609,4349,200
1589465908659,4327,200
1589465912915,128,200
1589465912257,795,200
1589465908812,4277,200
1589465909022,4080,200
1589465912998,136,200
1589465909110,4080,200
1589465913075,135,200
1589465909291,3958,200
1589465913204,92,200
1589465913285,83,200
1589465909243,4146,200
1589465909449,4057,200
1589465909473,4053,200
1589465913428,158,200
1589465913485,200,200
1589465909716,3970,200
1589465913494,208,200
1589465913609,143,200
1589465909875,3910,200
1589465910023,3785,200
1589465913756,106,200
1589465910142,3764,200
1589465909955,3969,200
1589465910164,3802,200
1589465913816,170,200
1589465910128,3860,200
1589465913835,185,200
1589465910340,3747,200
1589465913993,130,200
1589465914071,127,200
1589465910479,3747,200
1589465914166,119,200
1589465910412,3978,200
1589465914223,181,200
1589465914225,181,200
1589465910651,3810,200
1589465914325,167,200
1589465910558,3952,200
1589465914464,104,200
1589465913820,824,200
1589465914566,105,200
1589465910771,3977,200
1589465910850,3935,200
1589465914775,195,200
1589465910915,4051,200
1589465914703,262,200
1589465914786,187,200
1589465910975,3997,200
1589465911210,3873,200
1589465914937,173,200
1589465911082,4060,200
1589465911296,3864,200
1589465914845,324,200
1589465911442,3791,200
1589465915025,220,200
1589465915011,277,200
1589465911457,3852,200
1589465915157,242,200
1589465915254,215,200
1589465915301,191,200
1589465911464,4058,200
1589465915440,144,200
1589465911674,3910,200
1589465911589,3998,200
1589465912024,3644,200
1589465911959,3718,200
1589465915501,177,200
1589465911785,3943,200
1589465915541,194,200
1589465912109,3707,200
1589465915683,140,200
1589465915833,90,200
1589465912156,3828,200
1589465912359,3643,200
1589465915967,87,200
1589465916039,105,200
1589465912476,3695,200
1589465916102,86,200
1589465916178,108,200
1589465912578,3826,200
1589465916234,182,200
1589465916273,149,200
1589465912699,3729,200
1589465916219,233,200
1589465912630,3829,200
1589465912889,3604,200
1589465912987,3605,200
1589465915677,926,200
1589465916484,126,200
1589465916448,181,200
1589465912831,3873,200
1589465913049,3702,200
1589465916562,208,200
1589465916656,164,200
1589465916695,164,200
1589465915997,893,200
1589465913118,3838,200
1589465916813,159,200
1589465916881,123,200
1589465916997,137,200
1589465917026,119,200
1589465913412,3770,200
1589465917191,104,200
1589465913438,3899,200
1589465913252,4089,200
1589465917246,106,200
1589465916591,792,200
1589465916453,936,200
1589465913493,3955,200
1589465913619,3948,200
1589465913940,3632,200
1589465917438,165,200
1589465913547,4076,200
1589465913788,3998,200
1589465917531,244,200
1589465917453,321,200
1589465917459,354,200
1589465917605,221,200
1589465917747,182,200
1589465914115,3869,200
1589465917795,242,200
1589465914188,3850,200
1589465917867,171,200
1589465914052,4037,200
1589465914209,3929,200
1589465917966,176,200
1589465914303,3911,200
1589465917983,236,200
1589465918077,161,200
1589465914540,3718,200
1589465918199,153,200
1589465917391,966,200
1589465918285,175,200
1589465914767,3698,200
1589465914442,4023,200
1589465918330,187,200
1589465914843,3675,200
1589465918422,171,200
1589465914578,4079,200
1589465918545,179,200
1589465915446,3277,200
1589465918649,157,200
1589465914825,4044,200
1589465914778,4095,200
1589465918802,130,200
1589465918890,183,200
1589465915024,4054,200
1589465914976,4109,200
1589465915224,3914,200
1589465918899,240,200
1589465915377,3830,200
1589465918983,225,200
1589465915074,4203,200
1589465919077,225,200
1589465915526,3818,200
1589465919131,286,200
1589465915743,3678,200
1589465915276,4165,200
1589465919209,233,200
1589465919323,245,200
1589465919358,264,200
1589465919431,224,200
1589465919534,166,200
1589465919554,236,200
1589465916051,3740,200
1589465915875,3927,200
1589465919603,215,200
1589465916153,3734,200
1589465916226,3730,200
1589465919863,225,200
1589465916656,3436,200
1589465916208,3887,200
1589465916389,3704,200
1589465916264,3833,200
1589465916506,3597,200
1589465919904,200,200
1589465916806,3420,200
1589465919758,472,200
1589465920095,201,200
1589465920083,213,200
1589465920195,173,200
1589465920286,289,200
1589465920347,229,200
1589465920576,110,200
1589465920507,195,200
1589465916862,3866,200
1589465916906,3873,200
1589465920630,154,200
1589465920695,159,200
1589465917006,3848,200
1589465917154,3722,200
1589465920742,166,200
1589465917208,3703,200
1589465917543,3392,200
1589465917455,3481,200
1589465917455,3571,200
1589465920860,166,200
1589465917496,3556,200
1589465917606,3455,200
1589465920960,165,200
1589465917773,3494,200
1589465918139,3248,200
1589465918588,2803,200
1589465920998,527,200
1589465917860,3683,200
1589465917976,3622,200
1589465918247,3362,200
