timestamp,duration,respCode
1589535518609,154,200
1589535518695,276,200
1589535518644,428,200
1589535518769,316,200
1589535518776,309,200
1589535518757,327,200
1589535518742,341,200
1589535518623,460,200
1589535518591,489,200
1589535518731,358,200
1589535519744,46,200
1589535519963,46,200
1589535520017,49,200
1589535520069,102,200
1589535520126,166,200
1589535520062,300,200
1589535520066,297,200
1589535520096,278,200
1589535520104,270,200
1589535520076,299,200
1589535520877,45,200
1589535521093,55,200
1589535521112,58,200
1589535521172,47,200
1589535521296,128,200
1589535521291,133,200
1589535521309,116,200
1589535521420,42,200
1589535521442,54,200
1589535521240,350,200
1589535521905,54,200
1589535522109,55,200
1589535522185,56,200
1589535522216,54,200
1589535522366,57,200
1589535522382,81,200
1589535522368,100,200
1589535522514,55,200
1589535522516,65,200
1589535522636,51,200
1589535522918,41,200
1589535523205,57,200
1589535523242,75,200
1589535523312,49,200
1589535523384,47,200
1589535523520,70,200
1589535523499,96,200
1589535523513,84,200
1589535523634,46,200
1589535523708,71,200
1589535523993,47,200
1589535524201,54,200
1589535524260,59,200
1589535524362,49,200
1589535524469,55,200
1589535524508,62,200
1589535524626,44,200
1589535524664,53,200
1589535524700,49,200
1589535524765,49,200
1589535525132,47,200
1589535525173,89,200
1589535525337,47,200
1589535525465,56,200
1589535525530,62,200
1589535525287,378,200
1589535525608,77,200
1589535525785,49,200
1589535525811,61,200
1589535525840,58,200
1589535526177,52,200
1589535526178,56,200
1589535526414,43,200
1589535526467,46,200
1589535526551,46,200
1589535526655,48,200
1589535526699,46,200
1589535526845,41,200
1589535526866,48,200
1589535526953,59,200
1589535527180,45,200
1589535527303,45,200
1589535527473,41,200
1589535527520,42,200
1589535527583,54,200
1589535527753,61,200
1589535527825,57,200
1589535527834,95,200
1589535527933,46,200
1589535528003,45,200
1589535528187,49,200
1589535528305,42,200
1589535528437,45,200
1589535528604,43,200
1589535528675,48,200
1589535528755,44,200
1589535528933,48,200
1589535528955,47,200
1589535529022,42,200
1589535529063,49,200
1589535529214,51,200
1589535529395,58,200
1589535529502,54,200
1589535529666,44,200
1589535529706,41,200
1589535529816,41,200
1589535529900,45,200
1589535530018,45,200
1589535530109,46,200
1589535530172,49,200
1589535530365,63,200
1589535530396,50,200
1589535530551,51,200
1589535530745,45,200
1589535530780,56,200
1589535530803,69,200
1589535531018,46,200
1589535531133,41,200
1589535531164,53,200
1589535531236,45,200
1589535531348,45,200
1589535531420,48,200
1589535531539,48,200
1589535531745,44,200
1589535531858,48,200
1589535531932,44,200
1589535532098,48,200
1589535532120,49,200
1589535532240,57,200
1589535532315,56,200
1589535532339,51,200
1589535532390,47,200
1589535532643,42,200
1589535532833,47,200
1589535532873,46,200
1589535532942,49,200
1589535533143,63,200
1589535533214,40,200
1589535533360,53,200
1589535533386,58,200
1589535533410,59,200
1589535533451,48,200
1589535533625,39,200
1589535533882,44,200
1589535533978,87,200
1589535533975,90,200
1589535534135,42,200
1589535534331,43,200
1589535534417,53,200
1589535534441,45,200
1589535534485,42,200
1589535534550,40,200
1589535534666,48,200
1589535534893,44,200
1589535534973,52,200
1589535535020,45,200
1589535535261,42,200
1589535535437,55,200
1589535535438,58,200
1589535535516,79,200
1589535535531,69,200
1589535535633,43,200
1589535535676,44,200
1589535535931,48,200
1589535536104,47,200
1589535536163,48,200
1589535536266,44,200
1589535536533,54,200
1589535536529,63,200
1589535536638,47,200
1589535536645,120,200
1589535536648,122,200
1589535536690,108,200
1589535537038,54,200
1589535537077,55,200
1589535537166,54,200
1589535537398,43,200
1589535537508,42,200
1589535537645,44,200
1589535537668,48,200
1589535537716,55,200
1589535537733,56,200
1589535537829,47,200
1589535538046,54,200
1589535538045,59,200
1589535538269,43,200
1589535538509,45,200
1589535538589,42,200
1589535538639,41,200
1589535538688,50,200
1589535538716,55,200
1589535538747,56,200
1589535538975,45,200
1589535539150,50,200
1589535539161,53,200
1589535539381,45,200
1589535539515,43,200
1589535539626,69,200
1589535539723,73,200
1589535539736,60,200
1589535539752,65,200
1589535539851,46,200
1589535540114,43,200
1589535540236,47,200
1589535540288,47,200
1589535540472,45,200
1589535540481,49,200
1589535540677,69,200
1589535540788,50,200
1589535540885,48,200
1589535540869,90,200
1589535540887,89,200
1589535541200,50,200
1589535541235,46,200
1589535541370,44,200
1589535541586,54,200
1589535541605,58,200
1589535541654,42,200
1589535541892,42,200
1589535541938,50,200
1589535541923,80,200
1589535541930,125,200
1589535542312,50,200
1589535542316,52,200
1589535542377,66,200
1589535542595,53,200
1589535542714,47,200
1589535542747,53,200
1589535542901,67,200
1589535542989,45,200
1589535542986,62,200
1589535543055,43,200
1589535543357,68,200
1589535543375,103,200
1589535543418,62,200
1589535543598,42,200
1589535543731,64,200
1589535543713,86,200
1589535544068,58,200
1589535544015,170,200
1589535544077,121,200
1589535544110,91,200
1589535544399,70,200
1589535544428,59,200
1589535544508,44,200
1589535544636,41,200
1589535544797,42,200
1589535544848,51,200
1589535545119,55,200
1589535545166,195,200
1589535545189,178,200
1589535545200,212,200
1589535545471,118,200
1589535545469,231,200
1589535545475,243,200
1589535545705,144,200
1589535545863,121,200
1589535545956,131,200
1589535546164,109,200
1589535546384,443,200
1589535546379,835,200
1589535546379,922,200
1589535546626,875,200
1589535546900,678,200
1589535546785,811,200
1589535546897,775,200
1589535547077,606,200
1589535546793,903,200
1589535547202,502,200
1589535547916,108,200
1589535548191,89,200
1589535548204,99,200
1589535548578,194,200
1589535548563,436,200
1589535548722,345,200
1589535548800,298,200
1589535548575,537,200
1589535548678,524,200
1589535548650,600,200
1589535549099,276,200
1589535549215,211,200
1589535549375,147,200
1589535549754,64,200
1589535549985,68,200
1589535550069,104,200
1589535550071,119,200
1589535550150,121,200
1589535550249,153,200
1589535550295,112,200
1589535550331,237,200
1589535550400,179,200
1589535550438,167,200
1589535550768,73,200
1589535551105,64,200
1589535551196,63,200
1589535551230,60,200
1589535551304,57,200
1589535551445,64,200
1589535551442,72,200
1589535551535,130,200
1589535551546,124,200
1589535551590,113,200
1589535551920,47,200
1589535552241,53,200
1589535552246,79,200
1589535552322,63,200
1589535552368,47,200
1589535552454,75,200
1589535552505,50,200
1589535552709,45,200
1589535552737,69,200
1589535552766,52,200
1589535552972,46,200
1589535553314,52,200
1589535553326,73,200
1589535553365,52,200
1589535553499,76,200
1589535553504,137,200
1589535553565,197,200
1589535553718,94,200
1589535553765,97,200
1589535553789,103,200
1589535553937,46,200
1589535554273,47,200
1589535554387,50,200
1589535554444,46,200
1589535554507,42,200
1589535554606,45,200
1589535554719,45,200
1589535554737,50,200
1589535554803,54,200
1589535554950,44,200
1589535555064,45,200
1589535555231,48,200
1589535555536,58,200
1589535555527,78,200
1589535555544,128,200
1589535555650,46,200
1589535555837,42,200
1589535555866,93,200
1589535555884,80,200
1589535555954,52,200
1589535556069,53,200
1589535556258,52,200
1589535556595,45,200
1589535556691,54,200
1589535556693,57,200
1589535556734,45,200
1589535556793,45,200
1589535556882,57,200
1589535556909,47,200
1589535556952,49,200
1589535557151,50,200
1589535557293,83,200
1589535557727,46,200
1589535557798,51,200
1589535557805,60,200
1589535557852,75,200
1589535557875,53,200
1589535557913,66,200
1589535558025,50,200
1589535558100,50,200
1589535558270,46,200
1589535558319,53,200
1589535558827,42,200
1589535558866,106,200
1589535558867,192,200
1589535558919,144,200
1589535558871,201,200
1589535559023,75,200
1589535559174,43,200
1589535559214,45,200
1589535559289,51,200
1589535559311,64,200
1589535559886,45,200
1589535559943,46,200
1589535559987,44,200
1589535560057,45,200
1589535560109,50,200
1589535560126,55,200
1589535560168,58,200
